,0,1
0,Verified,67.2566371681416
1,xMETRICMaster,3.2448377581120944
2,Contributor,3.5398230088495577
3,Curator,0.8849557522123894
4,Moderator,0.09832841691248771
5,Admin,0.2949852507374631
6,Governor,0.7866273352999017
7,Connected,23.893805309734514
